id,abbr,name,pop2012,pop2016
25011,MA,Franklin County,"71,536","70,382"
25013,MA,Hampden County,"466,578","468,467"
25015,MA,Hampshire County,"160,418","161,816"
25017,MA,Middlesex County,"1,540,330","1,589,774"
25019,MA,Nantucket County,"10,312","11,008"
25021,MA,Norfolk County,"683,121","697,181"
25023,MA,Plymouth County,"499,622","513,565"
25025,MA,Suffolk County,"749,469","784,230"
25027,MA,Worcester County,"806,209","819,589"
26000,MI,Michigan,"9,887,238","9,928,300"
26001,MI,Alcona County,"10,609","10,352"
26003,MI,Alger County,"9,495","9,219"
26005,MI,Allegan County,"111,929","115,548"
26007,MI,Alpena County,"29,208","28,704"
26009,MI,Antrim County,"23,336","23,144"
26011,MI,Arenac County,"15,495","15,122"
26013,MI,Baraga County,"8,708","8,503"
26015,MI,Barry County,"59,068","59,702"
26017,MI,Bay County,"107,091","104,747"
26019,MI,Benzie County,"17,389","17,572"
26021,MI,Berrien County,"156,093","154,010"
26023,MI,Branch County,"43,771","43,427"
26025,MI,Calhoun County,"134,777","134,386"
26027,MI,Cass County,"52,050","51,599"
26029,MI,Charlevoix County,"26,107","26,174"
26031,MI,Cheboygan County,"25,782","25,401"
26033,MI,Chippewa County,"39,035","37,724"
26035,MI,Clare County,"30,791","30,358"
26037,MI,Clinton County,"76,459","77,888"
26039,MI,Crawford County,"13,988","13,744"
26041,MI,Delta County,"36,838","36,202"
26043,MI,Dickinson County,"26,211","25,535"
26045,MI,Eaton County,"107,960","109,160"
26047,MI,Emmet County,"32,891","33,182"
26049,MI,Genesee County,"418,029","408,615"
26051,MI,Gladwin County,"25,511","25,122"
26053,MI,Gogebic County,"16,033","15,243"
26055,MI,Grand Traverse County,"88,998","92,084"
26057,MI,Gratiot County,"42,039","41,202"
26059,MI,Hillsdale County,"46,297","45,774"
26061,MI,Houghton County,"36,729","36,555"
26063,MI,Huron County,"32,476","31,481"
26065,MI,Ingham County,"282,363","288,051"
26067,MI,Ionia County,"63,910","64,232"
26069,MI,Iosco County,"25,387","25,327"
26071,MI,Iron County,"11,573","11,195"
26073,MI,Isabella County,"70,660","71,282"
26075,MI,Jackson County,"160,102","158,460"
26077,MI,Kalamazoo County,"255,251","261,654"
26079,MI,Kalkaska County,"17,097","17,263"
26081,MI,Kent County,"615,041","642,173"
26083,MI,Keweenaw County,"2,208","2,199"
26085,MI,Lake County,"11,474","11,496"
26087,MI,Lapeer County,"88,221","88,340"
26089,MI,Leelanau County,"21,609","21,765"
26091,MI,Lenawee County,"98,994","98,504"
26093,MI,Livingston County,"183,059","188,624"
26095,MI,Luce County,"6,497","6,358"
26097,MI,Mackinac County,"11,135","10,820"
26099,MI,Macomb County,"848,588","867,730"
26101,MI,Manistee County,"24,639","24,373"
26103,MI,Marquette County,"67,814","66,435"
26105,MI,Mason County,"28,672","28,876"
26107,MI,Mecosta County,"43,515","43,221"
26109,MI,Menominee County,"23,734","23,281"
26111,MI,Midland County,"83,678","83,462"
26113,MI,Missaukee County,"15,039","15,102"
26115,MI,Monroe County,"150,862","149,208"
26117,MI,Montcalm County,"63,103","62,974"
26119,MI,Montmorency County,"9,491","9,173"
26121,MI,Muskegon County,"170,126","173,408"
26123,MI,Newaygo County,"47,976","47,938"
26125,MI,Oakland County,"1,221,138","1,243,970"
26127,MI,Oceana County,"26,246","26,027"
26129,MI,Ogemaw County,"21,424","20,904"
26131,MI,Ontonagon County,"6,417","5,911"
26133,MI,Osceola County,"23,274","23,110"
26135,MI,Oscoda County,"8,596","8,264"
26137,MI,Otsego County,"24,039","24,470"
26139,MI,Ottawa County,"270,146","282,250"
26141,MI,Presque Isle County,"13,119","12,762"
26143,MI,Roscommon County,"24,131","23,700"
26145,MI,Saginaw County,"198,352","192,326"
26147,MI,St. Clair County,"160,572","159,587"
26149,MI,St. Joseph County,"60,946","60,853"
26151,MI,Sanilac County,"42,344","41,409"
26153,MI,Schoolcraft County,"8,358","8,001"
26155,MI,Shiawassee County,"69,263","68,554"
26157,MI,Tuscola County,"54,716","53,338"
26159,MI,Van Buren County,"75,268","75,223"
26161,MI,Washtenaw County,"351,299","364,709"
26163,MI,Wayne County,"1,791,995","1,749,366"
26165,MI,Wexford County,"32,584","33,163"
27000,MN,Minnesota,"5,380,285","5,519,952"
27001,MN,Aitkin County,"15,930","15,583"
27003,MN,Anoka County,"335,978","345,957"
27005,MN,Becker County,"33,042","33,734"
27007,MN,Beltrami County,"45,226","46,106"
27009,MN,Benton County,"38,883","39,992"
27011,MN,Big Stone County,"5,168","5,050"
27013,MN,Blue Earth County,"65,049","66,441"
27015,MN,Brown County,"25,412","25,331"
27017,MN,Carlton County,"35,317","35,738"
27019,MN,Carver County,"93,896","100,262"
27021,MN,Cass County,"28,425","28,993"
27023,MN,Chippewa County,"12,155","12,133"
27025,MN,Chisago County,"53,490","54,748"
27027,MN,Clay County,"60,210","62,875"
27029,MN,Clearwater County,"8,670","8,827"
27031,MN,Cook County,"5,183","5,286"
27033,MN,Cottonwood County,"11,636","11,470"
27035,MN,Crow Wing County,"62,866","63,940"
27037,MN,Dakota County,"404,893","417,486"
27039,MN,Dodge County,"20,248","20,506"
27041,MN,Douglas County,"36,446","37,456"
27043,MN,Faribault County,"14,250","13,935"
27045,MN,Fillmore County,"20,893","21,003"
27047,MN,Freeborn County,"31,035","30,446"
27049,MN,Goodhue County,"46,399","46,676"
27051,MN,Grant County,"5,945","5,956"
27053,MN,Hennepin County,"1,184,361","1,232,483"
27055,MN,Houston County,"18,815","18,814"
27057,MN,Hubbard County,"20,472","20,718"
27059,MN,Isanti County,"38,242","39,025"
27061,MN,Itasca County,"45,231","45,242"
27063,MN,Jackson County,"10,288","9,944"
27065,MN,Kanabec County,"15,992","15,830"
27067,MN,Kandiyohi County,"42,452","42,495"
27069,MN,Kittson County,"4,506","4,333"
27071,MN,Koochiching County,"13,190","12,628"
27073,MN,Lac qui Parle County,"7,122","6,715"
27075,MN,Lake County,"10,844","10,625"
27077,MN,Lake of the Woods County,"3,956","3,814"
27079,MN,Le Sueur County,"27,643","27,591"
27081,MN,Lincoln County,"5,805","5,783"
27083,MN,Lyon County,"25,625","25,699"
27085,MN,McLeod County,"36,013","35,842"
27087,MN,Mahnomen County,"5,515","5,465"
27089,MN,Marshall County,"9,468","9,324"
27091,MN,Martin County,"20,476","19,829"
27093,MN,Meeker County,"23,057","23,110"
27095,MN,Mille Lacs County,"25,727","25,866"
27097,MN,Morrison County,"33,085","32,821"
27099,MN,Mower County,"39,332","39,163"
27101,MN,Murray County,"8,588","8,329"
27103,MN,Nicollet County,"32,960","33,575"
27105,MN,Nobles County,"21,708","21,848"
27107,MN,Norman County,"6,645","6,579"
27109,MN,Olmsted County,"147,066","153,102"
27111,MN,Otter Tail County,"57,339","58,085"
27113,MN,Pennington County,"14,091","14,235"
27115,MN,Pine County,"29,218","28,874"
27117,MN,Pipestone County,"9,380","9,202"
27119,MN,Polk County,"31,492","31,660"
27121,MN,Pope County,"10,929","11,049"
27123,MN,Ramsey County,"521,142","540,649"
27125,MN,Red Lake County,"4,083","4,007"
27127,MN,Redwood County,"15,877","15,263"
27129,MN,Renville County,"15,348","14,660"
27131,MN,Rice County,"64,885","65,622"
27133,MN,Rock County,"9,559","9,564"
27135,MN,Roseau County,"15,503","15,626"
27137,MN,St. Louis County,"200,351","199,980"
27139,MN,Scott County,"135,233","143,680"
27141,MN,Sherburne County,"89,518","93,528"
27143,MN,Sibley County,"15,114","14,827"
27145,MN,Stearns County,"151,812","155,652"
27147,MN,Steele County,"36,295","36,805"
27149,MN,Stevens County,"9,738","9,693"
27151,MN,Swift County,"9,618","9,419"
27153,MN,Todd County,"24,547","24,233"
27155,MN,Traverse County,"3,426","3,356"
27157,MN,Wabasha County,"21,396","21,273"
27159,MN,Wadena County,"13,690","13,761"
27161,MN,Waseca County,"19,199","18,911"
27163,MN,Washington County,"244,011","253,117"
27165,MN,Watonwan County,"11,121","10,908"
27167,MN,Wilkin County,"6,616","6,358"
27169,MN,Winona County,"51,368","50,948"
27171,MN,Wright County,"127,377","132,550"
27173,MN,Yellow Medicine County,"10,180","9,935"
28000,MS,Mississippi,"2,984,945","2,988,726"
28001,MS,Adams County,"32,180","31,248"
28003,MS,Alcorn County,"37,243","37,304"
28005,MS,Amite County,"12,964","12,458"
28007,MS,Attala County,"19,105","18,934"
28009,MS,Benton County,"8,654","8,264"
28011,MS,Bolivar County,"34,059","32,737"
28013,MS,Calhoun County,"14,846","14,610"
28015,MS,Carroll County,"10,409","10,255"
28017,MS,Chickasaw County,"17,455","17,246"
28019,MS,Choctaw County,"8,357","8,242"
28021,MS,Claiborne County,"9,380","9,139"
28023,MS,Clarke County,"16,500","15,888"
28025,MS,Clay County,"20,384","19,850"
28027,MS,Coahoma County,"25,646","23,809"
28029,MS,Copiah County,"28,956","28,482"
28031,MS,Covington County,"19,553","19,569"
28033,MS,DeSoto County,"166,405","175,611"
28035,MS,Forrest County,"76,613","75,979"
28037,MS,Franklin County,"7,884","7,782"
28039,MS,George County,"22,911","23,695"
28041,MS,Greene County,"14,290","13,408"
28043,MS,Grenada County,"21,610","21,275"
28045,MS,Hancock County,"45,331","46,791"
28047,MS,Harrison County,"193,692","203,234"
28049,MS,Hinds County,"247,694","241,229"
28051,MS,Holmes County,"19,076","17,999"
28053,MS,Humphreys County,"9,215","8,513"
28055,MS,Issaquena County,"1,411","1,294"
28057,MS,Itawamba County,"23,392","23,529"
28059,MS,Jackson County,"139,999","141,241"
28061,MS,Jasper County,"16,547","16,578"
28063,MS,Jefferson County,"7,656","7,297"
28065,MS,Jefferson Davis County,"12,093","11,385"
28067,MS,Jones County,"68,328","67,953"
28069,MS,Kemper County,"10,351","9,896"
28071,MS,Lafayette County,"50,367","53,796"
28073,MS,Lamar County,"57,862","60,914"
28075,MS,Lauderdale County,"80,266","77,755"
28077,MS,Lawrence County,"12,612","12,749"
28079,MS,Leake County,"23,235","22,620"
28081,MS,Lee County,"85,093","85,381"
28083,MS,Leflore County,"30,781","29,856"
28085,MS,Lincoln County,"34,835","34,523"
28087,MS,Lowndes County,"59,680","59,602"
28089,MS,Madison County,"98,549","105,114"
28091,MS,Marion County,"26,365","25,251"
28093,MS,Marshall County,"36,558","35,801"
28095,MS,Monroe County,"36,396","35,873"
28097,MS,Montgomery County,"10,561","10,187"
28099,MS,Neshoba County,"29,683","29,403"
28101,MS,Newton County,"21,596","21,558"
28103,MS,Noxubee County,"11,175","11,038"
28105,MS,Oktibbeha County,"48,978","49,833"
28107,MS,Panola County,"34,444","34,164"
28109,MS,Pearl River County,"55,092","55,310"
28111,MS,Perry County,"12,084","12,245"
28113,MS,Pike County,"40,099","39,667"
28115,MS,Pontotoc County,"30,347","31,550"
28117,MS,Prentiss County,"25,329","25,256"
28119,MS,Quitman County,"7,802","7,349"
28121,MS,Rankin County,"145,598","150,228"
28123,MS,Scott County,"28,262","28,207"
28125,MS,Sharkey County,"4,793","4,552"
28127,MS,Simpson County,"27,384","26,912"
28129,MS,Smith County,"16,348","15,909"
28131,MS,Stone County,"18,053","18,012"
28133,MS,Sunflower County,"28,417","26,407"
28135,MS,Tallahatchie County,"15,100","14,394"
28137,MS,Tate County,"28,513","28,201"
28139,MS,Tippah County,"21,956","22,190"
28141,MS,Tishomingo County,"19,603","19,491"
28143,MS,Tunica County,"10,449","10,234"
28145,MS,Union County,"27,369","28,311"
28147,MS,Walthall County,"15,090","14,599"
28149,MS,Warren County,"48,194","47,140"
28151,MS,Washington County,"50,055","47,231"
28153,MS,Wayne County,"20,637","20,480"
28155,MS,Webster County,"10,056","9,767"
28157,MS,Wilkinson County,"9,465","9,047"
28159,MS,Winston County,"18,973","18,160"
28161,MS,Yalobusha County,"12,369","12,471"
28163,MS,Yazoo County,"28,283","27,264"
29000,MO,Missouri,"6,025,415","6,093,000"
29001,MO,Adair County,"25,680","25,359"
29003,MO,Andrew County,"17,390","17,350"
29005,MO,Atchison County,"5,518","5,293"
29007,MO,Audrain County,"25,627","26,021"
29009,MO,Barry County,"35,673","35,732"
29011,MO,Barton County,"12,348","11,908"
29013,MO,Bates County,"16,696","16,417"
29015,MO,Benton County,"18,939","18,839"
29017,MO,Bollinger County,"12,395","12,052"
29019,MO,Boone County,"168,746","176,594"
29021,MO,Buchanan County,"89,858","88,938"
29023,MO,Butler County,"43,004","42,739"
29025,MO,Caldwell County,"9,117","9,062"
29027,MO,Callaway County,"44,442","45,078"
29029,MO,Camden County,"43,914","44,497"
29031,MO,Cape Girardeau County,"77,171","78,913"
29033,MO,Carroll County,"9,096","8,913"
29035,MO,Carter County,"6,256","6,168"
29037,MO,Cass County,"100,521","102,845"
29039,MO,Cedar County,"13,830","14,016"
29041,MO,Chariton County,"7,665","7,516"
29043,MO,Christian County,"79,762","84,401"
29045,MO,Clark County,"6,978","6,723"
29047,MO,Clay County,"227,530","239,085"
29049,MO,Clinton County,"20,474","20,610"
29051,MO,Cole County,"76,371","76,631"
29053,MO,Cooper County,"17,534","17,712"
29055,MO,Crawford County,"24,779","24,302"
29057,MO,Dade County,"7,561","7,631"
29059,MO,Dallas County,"16,781","16,448"
29061,MO,Daviess County,"8,268","8,209"
29063,MO,DeKalb County,"12,875","12,613"
29065,MO,Dent County,"15,617","15,387"
29067,MO,Douglas County,"13,594","13,358"
29069,MO,Dunklin County,"31,860","30,535"
29071,MO,Franklin County,"101,335","102,838"
29073,MO,Gasconade County,"14,985","14,808"
29075,MO,Gentry County,"6,803","6,661"
29077,MO,Greene County,"280,729","288,690"
29079,MO,Grundy County,"10,343","10,165"
29081,MO,Harrison County,"8,734","8,556"
29083,MO,Henry County,"22,170","21,594"
29085,MO,Hickory County,"9,388","9,269"
29087,MO,Holt County,"4,663","4,448"
29089,MO,Howard County,"10,189","10,058"
29091,MO,Howell County,"40,580","40,210"
29093,MO,Iron County,"10,419","10,022"
29095,MO,Jackson County,"677,321","691,801"
29097,MO,Jasper County,"115,406","119,111"
29099,MO,Jefferson County,"220,185","224,226"
29101,MO,Johnson County,"54,465","53,942"
29103,MO,Knox County,"4,089","3,934"
29105,MO,Laclede County,"35,420","35,490"
29107,MO,Lafayette County,"33,108","32,618"
29109,MO,Lawrence County,"38,380","38,381"
29111,MO,Lewis County,"10,159","10,134"
29113,MO,Lincoln County,"53,348","55,267"
29115,MO,Linn County,"12,481","12,164"
29117,MO,Livingston County,"15,055","15,235"
29119,MO,McDonald County,"22,931","22,620"
29121,MO,Macon County,"15,552","15,170"
29123,MO,Madison County,"12,464","12,443"
29125,MO,Maries County,"9,053","8,858"
29127,MO,Marion County,"28,806","28,894"
29129,MO,Mercer County,"3,719","3,699"
29131,MO,Miller County,"24,716","25,206"
29133,MO,Mississippi County,"14,298","13,799"
29135,MO,Moniteau County,"15,673","16,018"
29137,MO,Monroe County,"8,677","8,558"
29139,MO,Montgomery County,"12,021","11,620"
29141,MO,Morgan County,"20,136","20,213"
29143,MO,New Madrid County,"18,493","17,915"
29145,MO,Newton County,"59,071","58,694"
29147,MO,Nodaway County,"23,377","22,670"
29149,MO,Oregon County,"11,007","10,789"
29151,MO,Osage County,"13,864","13,664"
29153,MO,Ozark County,"9,612","9,237"
29155,MO,Pemiscot County,"18,106","17,073"
29157,MO,Perry County,"19,042","19,285"
29159,MO,Pettis County,"42,280","42,213"
29161,MO,Phelps County,"45,201","44,608"
29163,MO,Pike County,"18,530","18,438"
29165,MO,Platte County,"92,153","98,309"
29167,MO,Polk County,"31,078","31,285"
29169,MO,Pulaski County,"53,412","52,654"
29171,MO,Putnam County,"4,941","4,853"
29173,MO,Ralls County,"10,265","10,224"
29175,MO,Randolph County,"25,313","24,989"
29177,MO,Ray County,"23,063","22,754"
29179,MO,Reynolds County,"6,663","6,455"
29181,MO,Ripley County,"14,043","13,817"
29183,MO,St. Charles County,"369,102","390,918"
29185,MO,St. Clair County,"9,522","9,272"
29186,MO,Ste. Genevieve County,"17,859","18,030"
29187,MO,St. Francois County,"65,856","66,627"
29189,MO,St. Louis County,"1,000,530","998,581"
29195,MO,Saline County,"23,473","22,980"
29197,MO,Schuyler County,"4,390","4,394"
29199,MO,Scotland County,"4,889","4,932"
29201,MO,Scott County,"39,138","38,745"
29203,MO,Shannon County,"8,324","8,168"
29205,MO,Shelby County,"6,238","6,082"
29207,MO,Stoddard County,"29,843","29,588"
29209,MO,Stone County,"31,619","31,047"
29211,MO,Sullivan County,"6,559","6,262"
29213,MO,Taney County,"52,939","54,735"
29215,MO,Texas County,"25,757","25,775"
29217,MO,Vernon County,"20,783","20,723"
29219,MO,Warren County,"32,791","33,802"
29221,MO,Washington County,"25,108","24,839"
29223,MO,Wayne County,"13,378","13,139"
29225,MO,Webster County,"36,343","38,106"
29227,MO,Worth County,"2,084","2,024"
29229,MO,Wright County,"18,620","18,286"
29510,MO,St. Louis city,"319,085","311,404"
30000,MT,Montana,"1,005,196","1,042,520"
30001,MT,Beaverhead County,"9,353","9,401"
30003,MT,Big Horn County,"13,003","13,343"
30005,MT,Blaine County,"6,650","6,601"
30007,MT,Broadwater County,"5,742","5,747"
30009,MT,Carbon County,"10,122","10,460"
30011,MT,Carter County,"1,175","1,203"
30013,MT,Cascade County,"81,767","81,755"
30015,MT,Chouteau County,"5,933","5,759"
30017,MT,Custer County,"11,836","11,924"
30019,MT,Daniels County,"1,785","1,755"
30021,MT,Dawson County,"9,252","9,327"
30023,MT,Deer Lodge County,"9,224","9,085"
30025,MT,Fallon County,"3,026","3,120"
30027,MT,Fergus County,"11,450","11,413"
30029,MT,Flathead County,"91,617","98,082"
30031,MT,Gallatin County,"92,595","104,502"
30033,MT,Garfield County,"1,263","1,310"
30035,MT,Glacier County,"13,663","13,694"
30037,MT,Golden Valley County,844,831
30039,MT,Granite County,"3,108","3,368"
30041,MT,Hill County,"16,430","16,542"
30043,MT,Jefferson County,"11,395","11,853"
30045,MT,Judith Basin County,"2,024","1,940"
30047,MT,Lake County,"29,036","29,758"
30049,MT,Lewis and Clark County,"64,859","67,282"
30051,MT,Liberty County,"2,397","2,409"
30053,MT,Lincoln County,"19,483","19,259"
30055,MT,McCone County,"1,699","1,700"
30057,MT,Madison County,"7,718","7,924"
30059,MT,Meagher County,"1,903","1,827"
30061,MT,Mineral County,"4,173","4,184"
30063,MT,Missoula County,"111,092","116,130"
30065,MT,Musselshell County,"4,679","4,589"
30067,MT,Park County,"15,587","16,114"
30069,MT,Petroleum County,508,489
30071,MT,Phillips County,"4,123","4,133"
30073,MT,Pondera County,"6,182","6,084"
30075,MT,Powder River County,"1,763","1,746"
30077,MT,Powell County,"7,088","6,858"
30079,MT,Prairie County,"1,155","1,182"
30081,MT,Ravalli County,"40,622","42,088"
30083,MT,Richland County,"10,801","11,482"
30085,MT,Roosevelt County,"10,889","11,305"
30087,MT,Rosebud County,"9,379","9,287"
30089,MT,Sanders County,"11,376","11,534"
30091,MT,Sheridan County,"3,579","3,648"
30093,MT,Silver Bow County,"34,470","34,553"
30095,MT,Stillwater County,"9,209","9,406"
30097,MT,Sweet Grass County,"3,596","3,623"
30099,MT,Teton County,"6,072","6,056"
30101,MT,Toole County,"5,235","4,977"
30103,MT,Treasure County,732,692
30105,MT,Valley County,"7,493","7,539"
30107,MT,Wheatland County,"2,099","2,117"
30109,MT,Wibaux County,"1,055","1,093"
30111,MT,Yellowstone County,"151,887","158,437"
31000,NE,Nebraska,"1,855,725","1,907,116"
31001,NE,Adams County,"31,390","31,684"
31003,NE,Antelope County,"6,528","6,329"
31005,NE,Arthur County,481,469
31007,NE,Banner County,764,798
31009,NE,Blaine County,513,484
31011,NE,Boone County,"5,415","5,332"
31013,NE,Box Butte County,"11,276","11,194"
31015,NE,Boyd County,"2,064","1,982"
31017,NE,Brown County,"3,025","2,960"
31019,NE,Buffalo County,"47,626","49,383"
31021,NE,Burt County,"6,684","6,546"
31023,NE,Butler County,"8,309","8,052"
31025,NE,Cass County,"25,156","25,767"
31027,NE,Cedar County,"8,763","8,671"
31029,NE,Chase County,"4,036","3,937"
31031,NE,Cherry County,"5,729","5,832"
31033,NE,Cheyenne County,"10,062","10,051"
31035,NE,Clay County,"6,409","6,163"
31037,NE,Colfax County,"10,559","10,414"
31039,NE,Cuming County,"9,098","9,016"
31041,NE,Custer County,"10,788","10,807"
31043,NE,Dakota County,"20,795","20,465"
31045,NE,Dawes County,"9,179","8,979"
31047,NE,Dawson County,"24,064","23,640"
31049,NE,Deuel County,"1,972","1,873"
31051,NE,Dixon County,"5,908","5,762"
31053,NE,Dodge County,"36,648","36,757"
31055,NE,Douglas County,"531,307","554,995"
31057,NE,Dundy County,"1,994","1,831"
31059,NE,Fillmore County,"5,731","5,720"
31061,NE,Franklin County,"3,189","3,014"
31063,NE,Frontier County,"2,735","2,621"
31065,NE,Furnas County,"4,899","4,787"
31067,NE,Gage County,"21,745","21,799"
31069,NE,Garden County,"1,969","1,930"
31071,NE,Garfield County,"1,984","2,011"
31073,NE,Gosper County,"2,032","1,971"
31075,NE,Grant County,616,641
31077,NE,Greeley County,"2,455","2,399"
31079,NE,Hall County,"60,301","61,705"
31081,NE,Hamilton County,"9,023","9,186"
31083,NE,Harlan County,"3,419","3,473"
31085,NE,Hayes County,942,897
31087,NE,Hitchcock County,"2,883","2,825"
31089,NE,Holt County,"10,404","10,250"
31091,NE,Hooker County,712,708
31093,NE,Howard County,"6,302","6,429"
31095,NE,Jefferson County,"7,533","7,177"
31097,NE,Johnson County,"5,169","5,171"
31099,NE,Kearney County,"6,518","6,552"
31101,NE,Keith County,"8,210","8,018"
31103,NE,Keya Paha County,798,791
31105,NE,Kimball County,"3,779","3,679"
31107,NE,Knox County,"8,592","8,571"
31109,NE,Lancaster County,"293,606","309,637"
31111,NE,Lincoln County,"36,000","35,550"
31113,NE,Logan County,774,772
31115,NE,Loup County,599,591
31117,NE,McPherson County,503,493
31119,NE,Madison County,"35,131","35,015"
31121,NE,Merrick County,"7,802","7,828"
31123,NE,Morrill County,"4,873","4,787"
31125,NE,Nance County,"3,708","3,576"
31127,NE,Nemaha County,"7,193","6,971"
31129,NE,Nuckolls County,"4,427","4,265"
31131,NE,Otoe County,"15,763","16,081"
31133,NE,Pawnee County,"2,776","2,652"
31135,NE,Perkins County,"2,937","2,898"
31137,NE,Phelps County,"9,229","9,266"
31139,NE,Pierce County,"7,169","7,159"
31141,NE,Platte County,"32,602","32,861"
31143,NE,Polk County,"5,287","5,203"
31145,NE,Red Willow County,"11,013","10,722"
31147,NE,Richardson County,"8,302","8,060"
31149,NE,Rock County,"1,375","1,390"
31151,NE,Saline County,"14,474","14,331"
31153,NE,Sarpy County,"165,886","179,023"
31155,NE,Saunders County,"20,832","21,038"
31157,NE,Scotts Bluff County,"36,921","36,422"
31159,NE,Seward County,"16,981","17,284"
31161,NE,Sheridan County,"5,350","5,234"
31163,NE,Sherman County,"3,125","3,054"
31165,NE,Sioux County,"1,322","1,242"
31167,NE,Stanton County,"6,105","5,944"
31169,NE,Thayer County,"5,156","5,101"
31171,NE,Thomas County,692,716
31173,NE,Thurston County,"6,917","7,127"
31175,NE,Valley County,"4,231","4,184"
31177,NE,Washington County,"20,293","20,603"
31179,NE,Wayne County,"9,513","9,365"
31181,NE,Webster County,"3,753","3,603"
31183,NE,Wheeler County,795,776
31185,NE,York County,"13,828","13,794"
32000,NV,Nevada,"2,752,565","2,940,058"
32001,NV,Churchill County,"24,333","24,198"
32003,NV,Clark County,"1,995,815","2,155,664"
32005,NV,Douglas County,"46,973","48,020"
32007,NV,Elko County,"51,070","52,168"
32009,NV,Esmeralda County,770,790
32011,NV,Eureka County,"1,996","1,917"
32013,NV,Humboldt County,"17,068","16,842"
32015,NV,Lander County,"5,931","5,702"
32017,NV,Lincoln County,"5,338","5,055"
32019,NV,Lyon County,"51,087","53,179"
32021,NV,Mineral County,"4,664","4,449"
32023,NV,Nye County,"43,658","43,423"
32027,NV,Pershing County,"6,768","6,560"
32029,NV,Storey County,"3,914","4,051"
32031,NV,Washoe County,"428,654","453,616"
32033,NV,White Pine County,"9,986","9,682"
32510,NV,Carson City,"54,540","54,742"
33000,NH,New Hampshire,"1,321,182","1,334,795"
33001,NH,Belknap County,"60,339","60,779"
33003,NH,Carroll County,"47,677","47,289"
33005,NH,Cheshire County,"76,851","75,774"
33007,NH,Coos County,"32,005","32,039"
33009,NH,Grafton County,"89,230","88,888"
33011,NH,Hillsborough County,"402,651","407,761"
33013,NH,Merrimack County,"146,944","148,582"
33015,NH,Rockingham County,"297,694","303,251"
33017,NH,Strafford County,"124,612","127,428"
33019,NH,Sullivan County,"43,179","43,004"
34000,NJ,New Jersey,"8,873,211","8,944,469"
34001,NJ,Atlantic County,"275,604","270,991"
34003,NJ,Bergen County,"919,694","939,151"
34005,NJ,Burlington County,"451,226","449,284"
34007,NJ,Camden County,"512,906","510,150"
34009,NJ,Cape May County,"96,460","94,430"
34011,NJ,Cumberland County,"157,071","153,797"
34013,NJ,Essex County,"787,579","796,914"
34015,NJ,Gloucester County,"290,094","292,330"
34017,NJ,Hudson County,"657,113","677,983"
34019,NJ,Hunterdon County,"126,492","124,676"
34021,NJ,Mercer County,"370,087","371,023"
34023,NJ,Middlesex County,"823,670","837,073"
34025,NJ,Monmouth County,"628,782","625,846"
34027,NJ,Morris County,"497,310","498,423"
34029,NJ,Ocean County,"580,682","592,497"
34031,NJ,Passaic County,"505,101","507,945"
34033,NJ,Salem County,"65,627","63,436"
34035,NJ,Somerset County,"328,580","333,751"
34037,NJ,Sussex County,"147,033","142,522"
34039,NJ,Union County,"544,465","555,630"
34041,NJ,Warren County,"107,635","106,617"
35000,NM,New Mexico,"2,083,784","2,081,015"
35001,NM,Bernalillo County,"672,685","676,953"
35003,NM,Catron County,"3,651","3,508"
35005,NM,Chaves County,"65,705","65,282"
35006,NM,Cibola County,"27,316","27,487"
35007,NM,Colfax County,"13,226","12,253"
35009,NM,Curry County,"50,690","50,280"
35011,NM,De Baca County,"1,941","1,793"
35013,NM,Doña Ana County,"214,162","214,207"
35015,NM,Eddy County,"54,424","57,621"
35017,NM,Grant County,"29,320","28,280"
35019,NM,Guadalupe County,"4,612","4,376"
35021,NM,Harding County,698,665
35023,NM,Hidalgo County,"4,785","4,302"
35025,NM,Lea County,"66,182","69,749"
35027,NM,Lincoln County,"20,198","19,429"
35028,NM,Los Alamos County,"18,149","18,147"
35029,NM,Luna County,"24,983","24,450"
35031,NM,McKinley County,"72,691","74,923"
35033,NM,Mora County,"4,675","4,504"
35035,NM,Otero County,"66,016","65,410"
35037,NM,Quay County,"8,816","8,365"
35039,NM,Rio Arriba County,"40,254","40,040"
35041,NM,Roosevelt County,"20,341","19,082"
35043,NM,Sandoval County,"135,383","142,025"
35045,NM,San Juan County,"128,331","115,079"
35047,NM,San Miguel County,"29,026","27,760"
35049,NM,Santa Fe County,"146,157","148,651"
35051,NM,Sierra County,"11,881","11,191"
35053,NM,Socorro County,"17,524","17,027"
35055,NM,Taos County,"32,817","33,065"
35057,NM,Torrance County,"16,074","15,302"
35059,NM,Union County,"4,432","4,183"
35061,NM,Valencia County,"76,639","75,626"
36000,NY,New York,"19,602,769","19,745,289"
36001,NY,Albany County,"306,384","308,846"
36003,NY,Allegany County,"48,247","47,077"
36005,NY,Bronx County,"1,414,774","1,455,720"
36007,NY,Broome County,"198,916","195,334"
36009,NY,Cattaraugus County,"79,365","77,677"
36011,NY,Cayuga County,"79,637","77,861"
36013,NY,Chautauqua County,"133,438","129,504"
36015,NY,Chemung County,"89,264","86,322"
36017,NY,Chenango County,"49,919","48,579"
36019,NY,Clinton County,"81,869","81,073"
36021,NY,Columbia County,"62,539","60,989"
36023,NY,Cortland County,"49,154","48,070"
36025,NY,Delaware County,"47,330","45,523"
36027,NY,Dutchess County,"297,213","294,473"
