id,abbr,name,votes
20173,KS,Sedgwick County,191798
20175,KS,Seward County,5038
20177,KS,Shawnee County,76766
20179,KS,Sheridan County,1374
20181,KS,Sherman County,2612
20183,KS,Smith County,2042
20185,KS,Stafford County,1896
20187,KS,Stanton County,637
20189,KS,Stevens County,1891
20191,KS,Sumner County,9722
20193,KS,Thomas County,3576
20195,KS,Trego County,1482
20197,KS,Wabaunsee County,3380
20199,KS,Wallace County,798
20201,KS,Washington County,2765
20203,KS,Wichita County,956
20205,KS,Wilson County,3591
20207,KS,Woodson County,1443
20209,KS,Wyandotte County,49243
47001,TN,Anderson County,29881
47003,TN,Bedford County,15355
47005,TN,Benton County,6328
47007,TN,Bledsoe County,4664
47009,TN,Blount County,52208
47011,TN,Bradley County,38666
47013,TN,Campbell County,12532
47015,TN,Cannon County,5314
47017,TN,Carroll County,10384
47019,TN,Carter County,21084
47021,TN,Cheatham County,15924
47023,TN,Chester County,6507
47025,TN,Claiborne County,10740
47027,TN,Clay County,2920
47029,TN,Cocke County,12126
47031,TN,Coffee County,19971
47033,TN,Crockett County,5397
47035,TN,Cumberland County,26360
47037,TN,Davidson County,249068
47039,TN,Decatur County,4592
47041,TN,DeKalb County,6955
47043,TN,Dickson County,18699
47045,TN,Dyer County,13336
47047,TN,Fayette County,19394
47049,TN,Fentress County,7333
47051,TN,Franklin County,16404
47053,TN,Gibson County,19547
47055,TN,Giles County,11137
47057,TN,Grainger County,8008
47059,TN,Greene County,23583
47061,TN,Grundy County,4763
47063,TN,Hamblen County,20692
47065,TN,Hamilton County,142408
47067,TN,Hancock County,2231
47069,TN,Hardeman County,9273
47071,TN,Hardin County,9949
47073,TN,Hawkins County,20774
47075,TN,Haywood County,6834
47077,TN,Henderson County,10217
47079,TN,Henry County,12945
47081,TN,Hickman County,7813
47083,TN,Houston County,3168
47085,TN,Humphreys County,7153
47087,TN,Jackson County,4466
47089,TN,Jefferson County,19072
47091,TN,Johnson County,6579
47093,TN,Knox County,180697
47095,TN,Lake County,1970
47097,TN,Lauderdale County,8087
47099,TN,Lawrence County,15666
47101,TN,Lewis County,4622
47103,TN,Lincoln County,13348
47105,TN,Loudon County,23391
47107,TN,McMinn County,18755
47109,TN,McNairy County,10038
47111,TN,Macon County,7504
47113,TN,Madison County,38120
47115,TN,Marion County,10862
47117,TN,Marshall County,11455
47119,TN,Maury County,35369
47121,TN,Meigs County,4320
47123,TN,Monroe County,17093
47125,TN,Montgomery County,57620
47127,TN,Moore County,2926
47129,TN,Morgan County,6705
47131,TN,Obion County,12249
47133,TN,Overton County,8229
47135,TN,Perry County,2855
47137,TN,Pickett County,2615
47139,TN,Polk County,6520
47141,TN,Putnam County,27212
47143,TN,Rhea County,11062
47145,TN,Roane County,21669
47147,TN,Robertson County,27113
47149,TN,Rutherford County,107436
47151,TN,Scott County,7123
47153,TN,Sequatchie County,5694
47155,TN,Sevier County,36312
47157,TN,Shelby County,337383
47159,TN,Smith County,7436
47161,TN,Stewart County,5299
47163,TN,Sullivan County,62278
47165,TN,Sumner County,71505
47167,TN,Tipton County,23481
47169,TN,Trousdale County,3160
47171,TN,Unicoi County,7195
47173,TN,Union County,6247
47175,TN,Van Buren County,2419
47177,TN,Warren County,13612
47179,TN,Washington County,49750
47181,TN,Wayne County,5857
47183,TN,Weakley County,12184
47185,TN,White County,9825
47187,TN,Williamson County,106271
47189,TN,Wilson County,56734
21001,KY,Adair County,8233
21003,KY,Allen County,8096
21005,KY,Anderson County,11422
21007,KY,Ballard County,4101
21009,KY,Barren County,18488
21011,KY,Bath County,4587
21013,KY,Bell County,9718
21015,KY,Boone County,57618
21017,KY,Bourbon County,8803
21019,KY,Boyd County,20454
21021,KY,Boyle County,12946
21023,KY,Bracken County,3527
21025,KY,Breathitt County,5738
21027,KY,Breckinridge County,8774
21029,KY,Bullitt County,36069
21031,KY,Butler County,5576
21033,KY,Caldwell County,5975
21035,KY,Calloway County,16049
21037,KY,Campbell County,42510
21039,KY,Carlisle County,2601
21041,KY,Carroll County,3855
21043,KY,Carter County,10278
21045,KY,Casey County,6439
21047,KY,Christian County,22083
21049,KY,Clark County,16205
21051,KY,Clay County,6767
21053,KY,Clinton County,4462
21055,KY,Crittenden County,4037
21057,KY,Cumberland County,3066
21059,KY,Daviess County,45807
21061,KY,Edmonson County,5244
21063,KY,Elliott County,2855
21065,KY,Estill County,5545
21067,KY,Fayette County,136315
21069,KY,Fleming County,6260
21071,KY,Floyd County,16540
21073,KY,Franklin County,23865
21075,KY,Fulton County,2382
21077,KY,Gallatin County,3338
21079,KY,Garrard County,7623
21081,KY,Grant County,9559
21083,KY,Graves County,16606
21085,KY,Grayson County,10576
21087,KY,Green County,5333
21089,KY,Greenup County,16277
21091,KY,Hancock County,4295
21093,KY,Hardin County,43156
21095,KY,Harlan County,10757
21097,KY,Harrison County,7781
21099,KY,Hart County,7264
21101,KY,Henderson County,19710
21103,KY,Henry County,7149
21105,KY,Hickman County,2157
21107,KY,Hopkins County,20345
21109,KY,Jackson County,5501
21111,KY,Jefferson County,353100
21113,KY,Jessamine County,23326
21115,KY,Johnson County,9572
21117,KY,Kenton County,71998
21119,KY,Knott County,5763
21121,KY,Knox County,12012
21123,KY,Larue County,6367
21125,KY,Laurel County,24833
21127,KY,Lawrence County,6042
21129,KY,Lee County,2667
21131,KY,Leslie County,4492
21133,KY,Letcher County,9134
21135,KY,Lewis County,5298
21137,KY,Lincoln County,9561
21139,KY,Livingston County,4645
21141,KY,Logan County,10899
21143,KY,Lyon County,3962
21145,KY,McCracken County,31307
21147,KY,McCreary County,5776
21149,KY,McLean County,4566
21151,KY,Madison County,37371
21153,KY,Magoffin County,5116
21155,KY,Marion County,8111
21157,KY,Marshall County,16698
21159,KY,Martin County,3953
21161,KY,Mason County,7219
21163,KY,Meade County,12231
21165,KY,Menifee County,2779
21167,KY,Mercer County,10585
21169,KY,Metcalfe County,4620
21171,KY,Monroe County,4991
21173,KY,Montgomery County,11452
21175,KY,Morgan County,4775
21177,KY,Muhlenberg County,13060
21179,KY,Nelson County,20802
21181,KY,Nicholas County,2841
21183,KY,Ohio County,10398
21185,KY,Oldham County,32853
21187,KY,Owen County,5001
21189,KY,Owsley County,1759
21191,KY,Pendleton County,6007
21193,KY,Perry County,10572
21195,KY,Pike County,24665
21197,KY,Powell County,4957
21199,KY,Pulaski County,28041
21201,KY,Robertson County,1013
21203,KY,Rockcastle County,6691
21205,KY,Rowan County,8848
21207,KY,Russell County,8174
21209,KY,Scott County,24200
21211,KY,Shelby County,20580
21213,KY,Simpson County,7531
21215,KY,Spencer County,9515
21217,KY,Taylor County,11306
21219,KY,Todd County,4779
21221,KY,Trigg County,6751
21223,KY,Trimble County,3798
21225,KY,Union County,6211
21227,KY,Warren County,48454
21229,KY,Washington County,5636
21231,KY,Wayne County,7992
21233,KY,Webster County,5805
21235,KY,Whitley County,13774
21237,KY,Wolfe County,2635
21239,KY,Woodford County,13563
22001,LA,Acadia Parish,27389
22003,LA,Allen Parish,9245
22005,LA,Ascension Parish,54678
22007,LA,Assumption Parish,10904
22009,LA,Avoyelles Parish,16586
22011,LA,Beauregard Parish,15078
22013,LA,Bienville Parish,7005
22015,LA,Bossier Parish,49848
22017,LA,Caddo Parish,105804
22019,LA,Calcasieu Parish,83785
22021,LA,Caldwell Parish,4692
22023,LA,Cameron Parish,3692
22025,LA,Catahoula Parish,4856
22027,LA,Claiborne Parish,6421
22029,LA,Concordia Parish,8872
22031,LA,De Soto Parish,13500
22033,LA,East Baton Rouge Parish,196491
22035,LA,East Carroll Parish,2939
22037,LA,East Feliciana Parish,10042
22039,LA,Evangeline Parish,14882
22041,LA,Franklin Parish,9162
22043,LA,Grant Parish,8821
22045,LA,Iberia Parish,32454
22047,LA,Iberville Parish,16043
22049,LA,Jackson Parish,7464
22051,LA,Jefferson Parish,181639
22053,LA,Jefferson Davis Parish,14277
22055,LA,Lafayette Parish,105603
22057,LA,Lafourche Parish,41645
22059,LA,LaSalle Parish,6569
22061,LA,Lincoln Parish,18669
22063,LA,Livingston Parish,57730
22065,LA,Madison Parish,4732
22067,LA,Morehouse Parish,11852
22069,LA,Natchitoches Parish,16621
22071,LA,Orleans Parish,165812
22073,LA,Ouachita Parish,68017
22075,LA,Plaquemines Parish,10573
22077,LA,Pointe Coupee Parish,11761
22079,LA,Rapides Parish,56844
22081,LA,Red River Parish,4422
22083,LA,Richland Parish,9597
22085,LA,Sabine Parish,9787
22087,LA,St. Bernard Parish,15815
22089,LA,St. Charles Parish,26192
22091,LA,St. Helena Parish,5964
22093,LA,St. James Parish,12085
22095,LA,St. John the Baptist Parish,20743
22097,LA,St. Landry Parish,39977
22099,LA,St. Martin Parish,25750
22101,LA,St. Mary Parish,22877
22103,LA,St. Tammany Parish,124392
22105,LA,Tangipahoa Parish,52416
22107,LA,Tensas Parish,2548
22109,LA,Terrebonne Parish,43896
22111,LA,Union Parish,10894
22113,LA,Vermilion Parish,25632
22115,LA,Vernon Parish,16633
22117,LA,Washington Parish,18628
22119,LA,Webster Parish,18145
22121,LA,West Baton Rouge Parish,12712
22123,LA,West Carroll Parish,4759
22125,LA,West Feliciana Parish,5799
22127,LA,Winn Parish,6372
48001,TX,Anderson County,16977
48003,TX,Andrews County,4943
48005,TX,Angelina County,29911
48007,TX,Aransas County,10512
48009,TX,Archer County,4283
48011,TX,Armstrong County,1021
48013,TX,Atascosa County,13673
48015,TX,Austin County,12274
48017,TX,Bailey County,1793
48019,TX,Bandera County,10218
48021,TX,Bastrop County,28665
48023,TX,Baylor County,1499
48025,TX,Bee County,8485
48027,TX,Bell County,95701
48029,TX,Bexar County,594574
48031,TX,Blanco County,5685
48033,TX,Borden County,365
48035,TX,Bosque County,7867
48037,TX,Bowie County,34602
48039,TX,Brazoria County,121181
48041,TX,Brazos County,67211
48043,TX,Brewster County,4252
48045,TX,Briscoe County,736
48047,TX,Brooks County,2596
48049,TX,Brown County,14026
48051,TX,Burleson County,6960
48053,TX,Burnet County,19204
48055,TX,Caldwell County,12178
48057,TX,Calhoun County,6974
48059,TX,Callahan County,5579
48061,TX,Cameron County,92079
48063,TX,Camp County,4542
48065,TX,Carson County,2964
48067,TX,Cass County,12344
48069,TX,Castro County,1997
48071,TX,Chambers County,16836
48073,TX,Cherokee County,16790
48075,TX,Childress County,2084
48077,TX,Clay County,5018
48079,TX,Cochran County,901
48081,TX,Coke County,1423
48083,TX,Coleman County,3643
48085,TX,Collin County,364430
48087,TX,Collingsworth County,1156
48089,TX,Colorado County,8513
48091,TX,Comal County,62178
48093,TX,Comanche County,5237
48095,TX,Concho County,1068
48097,TX,Cooke County,15955
48099,TX,Coryell County,18253
48101,TX,Cottle County,612
48103,TX,Crane County,1384
48105,TX,Crockett County,1395
48107,TX,Crosby County,1728
48109,TX,Culberson County,767
48111,TX,Dallam County,1544
48113,TX,Dallas County,765682
48115,TX,Dawson County,3563
48117,TX,Deaf Smith County,4216
48119,TX,Delta County,2281
48121,TX,Denton County,298645
48123,TX,DeWitt County,6844
48125,TX,Dickens County,909
48127,TX,Dimmit County,3225
48129,TX,Donley County,1465
48131,TX,Duval County,4168
48133,TX,Eastland County,6963
48135,TX,Ector County,36530
48137,TX,Edwards County,1073
48139,TX,Ellis County,64110
48141,TX,El Paso County,215922
48143,TX,Erath County,13893
48145,TX,Falls County,5248
48147,TX,Fannin County,12044
48149,TX,Fayette County,11174
48151,TX,Fisher County,1729
48153,TX,Floyd County,1959
48155,TX,Foard County,513
48157,TX,Fort Bend County,262066
48159,TX,Franklin County,4380
48161,TX,Freestone County,7684
48163,TX,Frio County,4400
48165,TX,Gaines County,4620
48167,TX,Galveston County,122903
48169,TX,Garza County,1484
48171,TX,Gillespie County,13214
48173,TX,Glasscock County,604
48175,TX,Goliad County,3708
48177,TX,Gonzales County,6349
48179,TX,Gray County,7405
48181,TX,Grayson County,47416
48183,TX,Gregg County,41749
48185,TX,Grimes County,9533
48187,TX,Guadalupe County,58123
48189,TX,Hale County,8858
48191,TX,Hall County,1091
48193,TX,Hamilton County,3620
48195,TX,Hansford County,1947
48197,TX,Hardeman County,1513
48199,TX,Hardin County,22780
48201,TX,Harris County,1312112
48203,TX,Harrison County,26548
48205,TX,Hartley County,1952
48207,TX,Haskell County,1770
48209,TX,Hays County,72164
48211,TX,Hemphill County,1704
48213,TX,Henderson County,30045
48215,TX,Hidalgo County,174408
48217,TX,Hill County,12970
48219,TX,Hockley County,7311
48221,TX,Hood County,26262
48223,TX,Hopkins County,13538
48225,TX,Houston County,8353
48227,TX,Howard County,8723
48229,TX,Hudspeth County,871
48231,TX,Hunt County,31554
48233,TX,Hutchinson County,8155
48235,TX,Irion County,766
48237,TX,Jack County,3350
48239,TX,Jackson County,5302
48241,TX,Jasper County,13419
48243,TX,Jeff Davis County,1191
48245,TX,Jefferson County,87618
48247,TX,Jim Hogg County,2119
48249,TX,Jim Wells County,12379
48251,TX,Johnson County,57606
48253,TX,Jones County,5960
48255,TX,Karnes County,4198
48257,TX,Kaufman County,41265
48259,TX,Kendall County,20283
48261,TX,Kenedy County,186
48263,TX,Kent County,434
48265,TX,Kerr County,23297
48267,TX,Kimble County,1952
48269,TX,King County,159
48271,TX,Kinney County,1430
48273,TX,Kleberg County,9587
48275,TX,Knox County,1367
48277,TX,Lamar County,18611
48279,TX,Lamb County,3995
48281,TX,Lampasas County,8205
48283,TX,La Salle County,2059
48285,TX,Lavaca County,8665
48287,TX,Lee County,6558
48289,TX,Leon County,7439
48291,TX,Liberty County,24267
48293,TX,Limestone County,7739
48295,TX,Lipscomb County,1332
48297,TX,Live Oak County,4302
48299,TX,Llano County,10447
48301,TX,Loving County,65
48303,TX,Lubbock County,99013
48305,TX,Lynn County,2009
48307,TX,McCulloch County,3103
48309,TX,McLennan County,79075
48311,TX,McMullen County,499
48313,TX,Madison County,4289
48315,TX,Marion County,4238
48317,TX,Martin County,1762
48319,TX,Mason County,2057
48321,TX,Matagorda County,12196
48323,TX,Maverick County,13588
48325,TX,Medina County,17246
48327,TX,Menard County,864
48329,TX,Midland County,49212
48331,TX,Milam County,8664
48333,TX,Mills County,2245
48335,TX,Mitchell County,2196
48337,TX,Montague County,8604
48339,TX,Montgomery County,205904
48341,TX,Moore County,5284
48343,TX,Morris County,4973
48345,TX,Motley County,615
48347,TX,Nacogdoches County,22622
48349,TX,Navarro County,16433
48351,TX,Newton County,5534
48353,TX,Nolan County,4857
48355,TX,Nueces County,104405
48357,TX,Ochiltree County,3002
48359,TX,Oldham County,953
48361,TX,Orange County,32000
48363,TX,Palo Pinto County,10270
48365,TX,Panola County,10416
48367,TX,Parker County,56817
48369,TX,Parmer County,2466
48371,TX,Pecos County,4185
48373,TX,Polk County,19852
48375,TX,Potter County,28831
48377,TX,Presidio County,2208
48379,TX,Rains County,4701
48381,TX,Randall County,54305
48383,TX,Reagan County,904
48385,TX,Real County,1681
48387,TX,Red River County,5161
48389,TX,Reeves County,3184
48391,TX,Refugio County,2948
48393,TX,Roberts County,554
48395,TX,Robertson County,7035
48397,TX,Rockwall County,40180
48399,TX,Runnels County,3782
48401,TX,Rusk County,19134
48403,TX,Sabine County,4651
48405,TX,San Augustine County,3569
48407,TX,San Jacinto County,10343
48409,TX,San Patricio County,21656
48411,TX,San Saba County,2357
48413,TX,Schleicher County,1059
48415,TX,Scurry County,5312
48417,TX,Shackelford County,1504
48419,TX,Shelby County,9086
48421,TX,Sherman County,935
48423,TX,Smith County,84768
48425,TX,Somervell County,3897
48427,TX,Starr County,11740
48429,TX,Stephens County,3470
48431,TX,Sterling County,633
48433,TX,Stonewall County,701
48435,TX,Sutton County,1416
48437,TX,Swisher County,2204
48439,TX,Tarrant County,668514
48441,TX,Taylor County,45759
48443,TX,Terrell County,438
48445,TX,Terry County,3355
48447,TX,Throckmorton County,808
48449,TX,Titus County,9419
48451,TX,Tom Green County,38479
48453,TX,Travis County,468720
48455,TX,Trinity County,5985
48457,TX,Tyler County,8016
48459,TX,Upshur County,16013
48461,TX,Upton County,1347
48463,TX,Uvalde County,8964
48465,TX,Val Verde County,13617
48467,TX,Van Zandt County,21890
48469,TX,Victoria County,31324
48471,TX,Walker County,19796
48473,TX,Waller County,16784
48475,TX,Ward County,3445
48477,TX,Washington County,14832
48479,TX,Webb County,57585
48481,TX,Wharton County,14732
48483,TX,Wheeler County,2306
48485,TX,Wichita County,38119
48487,TX,Wilbarger County,4105
48489,TX,Willacy County,5095
48491,TX,Williamson County,204659
48493,TX,Wilson County,19395
48495,TX,Winkler County,1876
48497,TX,Wise County,24776
48499,TX,Wood County,18727
48501,TX,Yoakum County,2303
48503,TX,Young County,7707
48505,TX,Zapata County,3142
48507,TX,Zavala County,3396
49001,UT,Beaver County,2505
49003,UT,Box Elder County,19878
49005,UT,Cache County,46718
49007,UT,Carbon County,7999
49009,UT,Daggett County,477
49011,UT,Davis County,140288
49013,UT,Duchesne County,6988
49015,UT,Emery County,4315
49017,UT,Garfield County,2344
49019,UT,Grand County,4601
49021,UT,Iron County,17831
49023,UT,Juab County,4221
49025,UT,Kane County,3537
49027,UT,Millard County,5269
49029,UT,Morgan County,5192
49031,UT,Piute County,729
49033,UT,Rich County,1109
49035,UT,Salt Lake County,423743
49037,UT,San Juan County,5534
49039,UT,Sanpete County,10247
49041,UT,Sevier County,8654
49043,UT,Summit County,20885
49045,UT,Tooele County,21962
49047,UT,Uintah County,12864
49049,UT,Utah County,203642
49051,UT,Wasatch County,12266
49053,UT,Washington County,62371
49055,UT,Wayne County,1426
49057,UT,Weber County,86006
25001,MA,Barnstable County,135781
25003,MA,Berkshire County,65617
25005,MA,Bristol County,252140
25007,MA,Dukes County,11674
25009,MA,Essex County,385370
25011,MA,Franklin County,38821
25013,MA,Hampden County,206101
25015,MA,Hampshire County,84193
25017,MA,Middlesex County,796735
25019,MA,Nantucket County,6508
25021,MA,Norfolk County,367695
25023,MA,Plymouth County,271177
25025,MA,Suffolk County,313283
25027,MA,Worcester County,389951
51001,VA,Accomack County,15818
51003,VA,Albemarle County,56726
51005,VA,Alleghany County,7325
51007,VA,Amelia County,7040
51009,VA,Amherst County,15396
51011,VA,Appomattox County,7997
51013,VA,Arlington County,121339
51015,VA,Augusta County,36343
51017,VA,Bath County,2253
51019,VA,Bedford County,42525
51021,VA,Bland County,3139
51023,VA,Botetourt County,18739
51025,VA,Brunswick County,7669
51027,VA,Buchanan County,9247
51029,VA,Buckingham County,7289
51031,VA,Campbell County,27535
51033,VA,Caroline County,14248
51035,VA,Carroll County,13655
51036,VA,Charles City County,4107
51037,VA,Charlotte County,5807
51041,VA,Chesterfield County,176362
51043,VA,Clarke County,8213
51045,VA,Craig County,2791
51047,VA,Culpeper County,22218
51049,VA,Cumberland County,4906
51051,VA,Dickenson County,6440
51053,VA,Dinwiddie County,13575
51057,VA,Essex County,5372
51600,VA,Fairfax County,551183
51061,VA,Fauquier County,37460
51063,VA,Floyd County,8050
51065,VA,Fluvanna County,13592
51620,VA,Franklin County,26971
51069,VA,Frederick County,40440
51071,VA,Giles County,8212
51073,VA,Gloucester County,19619
51075,VA,Goochland County,14037
51077,VA,Grayson County,7285
51079,VA,Greene County,9607
51081,VA,Greensville County,4363
51083,VA,Halifax County,16994
51085,VA,Hanover County,62723
51087,VA,Henrico County,163536
51089,VA,Henry County,24091
51091,VA,Highland County,1391
51093,VA,Isle of Wight County,21075
51095,VA,James City County,43169
51097,VA,King and Queen County,3690
51099,VA,King George County,12050
51101,VA,King William County,9146
51103,VA,Lancaster County,6645
51105,VA,Lee County,9399
51107,VA,Loudoun County,183050
51109,VA,Louisa County,17612
51111,VA,Lunenburg County,5586
51113,VA,Madison County,6979
51115,VA,Mathews County,5311
51117,VA,Mecklenburg County,14945
51119,VA,Middlesex County,6017
51121,VA,Montgomery County,43031
51125,VA,Nelson County,8311
51127,VA,New Kent County,12233
51131,VA,Northampton County,6168
51133,VA,Northumberland County,7397
51135,VA,Nottoway County,6744
51137,VA,Orange County,17267
51139,VA,Page County,10740
51141,VA,Patrick County,8525
51143,VA,Pittsylvania County,31598
51145,VA,Powhatan County,16888
51147,VA,Prince Edward County,9143
51149,VA,Prince George County,16184
51153,VA,Prince William County,196442
51155,VA,Pulaski County,15165
51157,VA,Rappahannock County,4483
51760,VA,Richmond County,3661
51770,VA,Roanoke County,51489
51163,VA,Rockbridge County,10795
51165,VA,Rockingham County,37487
51167,VA,Russell County,12246
51169,VA,Scott County,10100
51171,VA,Shenandoah County,20508
51173,VA,Smyth County,12890
51175,VA,Southampton County,8872
51177,VA,Spotsylvania County,62549
51179,VA,Stafford County,65934
51181,VA,Surry County,4228
51183,VA,Sussex County,5044
51185,VA,Tazewell County,18566
51187,VA,Warren County,17951
51191,VA,Washington County,25846
51193,VA,Westmoreland County,8574
51195,VA,Wise County,15163
51197,VA,Wythe County,13328
51199,VA,York County,34113
51510,VA,Alexandria County,75762
51520,VA,Bristol County,7027
51530,VA,Buena Vista County,2407
51540,VA,Charlottesville County,22467
51550,VA,Chesapeake County,112662
51570,VA,Colonial Heights County,8457
51580,VA,Covington County,2382
51590,VA,Danville County,18940
51595,VA,Emporia County,2366
51600,VA,Fairfax County,12028
51610,VA,Falls Church County,7757
51620,VA,Franklin County,4061
51630,VA,Fredericksburg County,11257
51640,VA,Galax County,2376
51650,VA,Hampton County,62277
51660,VA,Harrisonburg County,17987
51670,VA,Hopewell County,9008
51678,VA,Lexington County,2465
51680,VA,Lynchburg County,35657
51683,VA,Manassas County,15411
51685,VA,Manassas Park County,5232
51690,VA,Martinsville County,5907
51700,VA,Newport News County,75637
51710,VA,Norfolk County,83385
51720,VA,Norton County,1460
51730,VA,Petersburg County,13786
51735,VA,Poquoson County,7177
51740,VA,Portsmouth County,43261
51750,VA,Radford County,6082
51760,VA,Richmond County,103406
51770,VA,Roanoke County,39466
51775,VA,Salem County,12225
51790,VA,Staunton County,11255
51800,VA,Suffolk County,43240
51810,VA,Virginia Beach County,203019
51820,VA,Waynesboro County,9204
51830,VA,Williamsburg County,7626
51840,VA,Winchester County,10665
24001,MD,Allegany County,30654
24003,MD,Anne Arundel County,270081
24005,MD,Baltimore County,390682
24009,MD,Calvert County,47408
24011,MD,Caroline County,14113
24013,MD,Carroll County,91848
24015,MD,Cecil County,45269
24017,MD,Charles County,78303
24019,MD,Dorchester County,15225
24021,MD,Frederick County,125677
24023,MD,Garrett County,14011
24025,MD,Harford County,133672
24027,MD,Howard County,162193
24029,MD,Kent County,10021
24031,MD,Montgomery County,478873
24033,MD,Prince George's County,390385
24035,MD,Queen Anne's County,26523
24037,MD,St. Mary's County,49842
24039,MD,Somerset County,9900
24041,MD,Talbot County,20553
24043,MD,Washington County,65991
24045,MD,Wicomico County,42547
24047,MD,Worcester County,28273
24005,MD,Baltimore County,239402
23001,ME,Androscoggin County,55601
23003,ME,Aroostook County,35097
23005,ME,Cumberland County,171818
23007,ME,Franklin County,16488
23009,ME,Hancock County,32130
23011,ME,Kennebec County,66208
23013,ME,Knox County,23147
23015,ME,Lincoln County,21503
23017,ME,Oxford County,31201
23019,ME,Penobscot County,80540
23021,ME,Piscataquis County,9182
23023,ME,Sagadahoc County,21616
23025,ME,Somerset County,26064
23027,ME,Waldo County,22707
23029,ME,Washington County,16365
23031,ME,York County,114274
50001,VT,Addison County,19031
50003,VT,Bennington County,17381
50005,VT,Caledonia County,14074
50007,VT,Chittenden County,83416
50009,VT,Essex County,2925
50011,VT,Franklin County,21411
50013,VT,Grand Isle County,4109
50015,VT,Lamoille County,12762
50017,VT,Orange County,14649
50019,VT,Orleans County,12046
50021,VT,Rutland County,29615
50023,VT,Washington County,31086
50025,VT,Windham County,22634
50027,VT,Windsor County,29928
26001,MI,Alcona County,6198
26003,MI,Alger County,4518
26005,MI,Allegan County,56120
26007,MI,Alpena County,14768
26009,MI,Antrim County,13667
26011,MI,Arenac County,7729
26013,MI,Baraga County,3518
26015,MI,Barry County,30517
26017,MI,Bay County,53274
26019,MI,Benzie County,10228
26021,MI,Berrien County,72031
26023,MI,Branch County,17663
26025,MI,Calhoun County,58902
26027,MI,Cass County,22595
26029,MI,Charlevoix County,14654
26031,MI,Cheboygan County,13672
26033,MI,Chippewa County,15552
26035,MI,Clare County,13449
26037,MI,Clinton County,40937
26039,MI,Crawford County,6844
26041,MI,Delta County,18594
26043,MI,Dickinson County,13232
26045,MI,Eaton County,56575
26047,MI,Emmet County,18994
26049,MI,Genesee County,197641
26051,MI,Gladwin County,12542
26053,MI,Gogebic County,7383
26055,MI,Grand Traverse County,51985
26057,MI,Gratiot County,16465
26059,MI,Hillsdale County,19940
26061,MI,Houghton County,15761
26063,MI,Huron County,15944
26065,MI,Ingham County,132135
26067,MI,Ionia County,27039
26069,MI,Iosco County,13429
26071,MI,Iron County,5960
26073,MI,Isabella County,25540
26075,MI,Jackson County,70125
26077,MI,Kalamazoo County,126299
26079,MI,Kalkaska County,8833
26081,MI,Kent County,310894
26083,MI,Keweenaw County,1434
26085,MI,Lake County,5358
26087,MI,Lapeer County,45183
26089,MI,Leelanau County,14892
26091,MI,Lenawee County,46298
26093,MI,Livingston County,106489
26095,MI,Luce County,2591
26097,MI,Mackinac County,6144
26099,MI,Macomb County,419312
26101,MI,Manistee County,12660
26103,MI,Marquette County,33218
26105,MI,Mason County,14792
26107,MI,Mecosta County,17259
26109,MI,Menominee County,10824
26111,MI,Midland County,42776
26113,MI,Missaukee County,7317
26115,MI,Monroe County,74655
26117,MI,Montcalm County,26760
26119,MI,Montmorency County,5032
26121,MI,Muskegon County,78723
26123,MI,Newaygo County,22782
26125,MI,Oakland County,668925
26127,MI,Oceana County,11930
26129,MI,Ogemaw County,10440
26131,MI,Ontonagon County,3433
26133,MI,Osceola County,10609
26135,MI,Oscoda County,4092
26137,MI,Otsego County,12610
26139,MI,Ottawa County,143848
26141,MI,Presque Isle County,7257
26143,MI,Roscommon County,13096
26145,MI,Saginaw County,94780
26147,MI,St. Clair County,78003
26149,MI,St. Joseph County,23967
26151,MI,Sanilac County,19249
26153,MI,Schoolcraft County,4177
26155,MI,Shiawassee County,34111
26157,MI,Tuscola County,25928
26159,MI,Van Buren County,33274
26161,MI,Washtenaw County,190079
26163,MI,Wayne County,782719
26165,MI,Wexford County,15370
53001,WA,Adams County,4782
53003,WA,Asotin County,9974
53005,WA,Benton County,83592
53007,WA,Chelan County,34433
53009,WA,Clallam County,40533
53011,WA,Clark County,208485
53013,WA,Columbia County,2229
53015,WA,Cowlitz County,47142
53017,WA,Douglas County,15901
53019,WA,Ferry County,3644
53021,WA,Franklin County,24614
53023,WA,Garfield County,1266
53025,WA,Grant County,29258
53027,WA,Grays Harbor County,29301
53029,WA,Island County,44273
53031,WA,Jefferson County,20879
53033,WA,King County,1028450
53035,WA,Kitsap County,128770
53037,WA,Kittitas County,19615
53039,WA,Klickitat County,11074
53041,WA,Lewis County,35199
53043,WA,Lincoln County,5861
53045,WA,Mason County,29003
53047,WA,Okanogan County,17556
53049,WA,Pacific County,10972
53051,WA,Pend Oreille County,7016
53053,WA,Pierce County,360017
53055,WA,San Juan County,11134
53057,WA,Skagit County,58059
53059,WA,Skamania County,5829
53061,WA,Snohomish County,354734
53063,WA,Spokane County,236050
53065,WA,Stevens County,23395
53067,WA,Thurston County,134191
53069,WA,Wahkiakum County,2429
53071,WA,Walla Walla County,26228
53073,WA,Whatcom County,113339
53075,WA,Whitman County,18028
53077,WA,Yakima County,79741
27001,MN,Aitkin County,9231
27003,MN,Anoka County,185758
27005,MN,Becker County,17222
27007,MN,Beltrami County,21564
27009,MN,Benton County,20058
27011,MN,Big Stone County,2755
27013,MN,Blue Earth County,33593
27015,MN,Brown County,13779
27017,MN,Carlton County,18211
27019,MN,Carver County,55696
27021,MN,Cass County,15999
